Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
7,1,1,1,0,34,123,33.0,0.0,36
7,1,1,10,0,72,102,41.0,0.0,36
7,1,1,10,0,5,79,20.0,0.0,36
7,1,1,10,0,2,56,12.0,0.0,36
7,1,1,10,0,40,133,51.0,0.0,36
7,1,1,10,0,76,118,28.0,0.0,36
7,1,1,10,0,23,79,10.0,0.0,23
7,1,1,10,0,49,21,17.0,0.0,36
7,1,1,10,0,119,56,21.0,0.0,36
7,1,1,10,0,64,118,80.0,0.0,26
7,1,1,10,0,36,138,32.0,0.0,36
7,1,1,10,0,134,68,31.0,0.0,36
7,1,1,10,0,13,26,13.0,0.0,36
7,1,1,10,0,7,26,15.0,0.0,36
7,1,1,10,0,9,53,0.0,0.0,36
7,1,1,10,0,71,26,15.0,0.0,36
7,1,1,10,0,43,63,22.0,0.0,36
7,1,1,10,0,5,126,21.0,0.0,36
7,1,1,10,0,5,21,24.0,0.0,36
7,1,1,10,0,46,4,38.0,0.0,36
7,1,1,10,0,9,129,17.0,0.0,65
7,1,1,10,0,67,102,10.0,0.0,36
7,1,1,10,0,13,93,80.0,0.0,36
7,1,1,10,0,16,57,42.0,0.0,36
7,1,1,10,0,45,88,12.0,0.0,36
7,1,1,10,0,3,79,10.0,0.0,36
7,1,1,10,0,2,145,10.0,0.0,20
7,1,1,10,0,4,145,19.0,0.0,36
7,1,1,10,0,18,129,34.0,0.0,36
7,1,1,10,0,4,145,16.0,0.0,36
7,1,1,10,0,2,139,16.0,0.0,36
7,1,1,10,0,7,26,24.0,0.0,36
7,1,1,10,0,7,57,10.0,0.0,26
7,1,1,10,0,5,26,0.0,0.0,33
7,1,1,10,0,9,118,80.0,0.0,36
7,1,1,10,0,27,53,21.0,0.0,36
7,1,1,10,0,14,118,29.0,0.0,36
7,1,1,10,0,5,26,34.0,0.0,36
7,1,1,10,0,5,118,10.0,0.0,36
7,1,1,10,0,2,56,14.0,0.0,36
7,1,1,10,0,8,56,25.0,0.0,36
7,1,1,10,0,74,102,48.0,0.0,36
7,1,1,10,0,39,140,102.0,0.0,32
7,1,1,10,0,3,79,13.0,0.0,36
7,1,1,10,0,8,68,80.0,0.0,36
7,1,1,10,0,9,79,11.0,0.0,36
7,1,1,0,0,8,118,20.0,0.0,45
7,1,1,0,0,2,145,20.0,0.0,36
7,1,1,0,0,64,102,22.0,0.0,36
7,1,1,0,0,6,79,20.0,0.0,30
7,1,1,0,0,11,57,20.0,0.0,38
7,1,1,0,0,65,140,21.0,0.0,22
7,1,1,0,0,2,118,20.0,0.0,36
7,1,1,0,0,87,129,20.0,0.0,36
7,1,1,0,0,2,118,20.0,0.0,36
7,1,1,0,0,3,79,20.0,0.0,30
7,1,1,0,0,18,118,20.0,0.0,36
7,1,1,0,0,39,96,61.0,0.0,36
8,0,1,25,0,62,56,124.0,49.6,118
8,0,1,25,0,19,56,0.0,24.0,118
8,0,1,25,0,20,56,31.0,12.4,118
10,1,1,25,0,20,57,22.0,8.36,48
10,1,1,25,0,20,57,22.0,8.36,48
10,1,1,15,0,21,57,93.0,35.34,48
12,0,1,25,0,2,19,15.0,6.0,65
12,0,1,25,0,103,19,15.0,6.0,30
11,1,1,7,0,366,140,229.8,149.37,38
13,0,1,22,0,158,118,2.76,0.77,48
9,0,1,8,0,13,145,22.0,7.7,60
9,0,1,8,0,9,53,35.0,12.25,68
9,0,1,8,0,13,26,26.0,9.1,26
9,0,1,8,0,75,53,83.0,29.05,69
9,0,1,8,0,16,102,18.0,6.3,57
9,0,1,8,0,8,88,18.0,6.3,43
9,0,1,8,0,10,53,22.0,7.7,52
9,0,1,8,0,45,102,42.0,14.7,45
9,0,1,8,0,7,26,26.0,9.1,52
9,0,1,8,0,36,26,22.0,7.7,22
9,0,1,8,0,35,57,22.0,7.7,69
9,0,1,8,0,64,57,47.0,16.45,39
9,0,1,8,0,70,26,40.0,14.0,27
9,0,1,8,0,17,57,18.0,6.3,37
9,0,1,8,0,112,26,151.0,52.85,37
9,0,1,8,0,8,26,26.0,9.1,51
9,0,1,8,0,54,57,37.0,12.95,39
9,0,1,25,0,82,140,198.0,69.3,60
9,0,1,25,0,4,93,36.0,12.6,65
4,1,0,12,0,91,79,29.0,9.57,71
7,1,0,1,0,19,126,37.0,0.0,36
7,1,0,1,0,162,122,68.0,0.0,118
1,0,1,25,0,7,129,29.0,10.15,118
2,0,1,9,0,24,118,53.0,13.25,40
2,0,1,9,0,11,118,27.0,6.75,49
2,0,1,9,0,5,118,16.0,4.0,27
2,0,1,9,0,4,118,16.2,4.05,44
2,0,1,9,0,5,118,16.0,4.0,31
2,0,1,9,0,31,118,33.5,8.38,22
2,0,1,9,0,22,118,33.5,8.38,44
2,0,1,9,0,18,118,0.0,6.63,34
2,0,1,9,1,35,118,16.0,4.0,34
2,0,1,9,0,6,118,19.2,4.8,50
2,0,1,9,0,6,118,21.0,5.25,32
2,0,1,9,0,6,118,19.2,4.8,70
2,0,1,9,0,6,118,19.2,4.8,68
2,0,1,9,0,14,118,20.0,5.0,53
2,0,1,9,0,6,118,19.2,4.8,30
2,0,1,9,0,6,118,16.0,4.0,29
2,0,1,9,1,2,118,27.0,6.75,22
2,0,1,17,0,10,118,47.5,11.88,45
2,0,1,17,0,48,118,57.0,14.25,41
2,0,1,17,0,65,118,95.0,23.75,40
2,0,1,17,0,40,118,78.0,19.5,43
2,0,1,17,1,57,118,88.5,22.13,34
2,0,1,17,0,10,118,29.5,7.38,46
2,0,1,17,0,19,118,46.8,11.7,70
2,0,1,4,0,372,118,216.0,54.0,33
2,0,1,4,0,403,118,216.0,54.0,25
2,0,1,4,0,365,118,193.2,48.3,64
2,0,1,3,0,365,118,333.0,83.25,56
6,1,1,16,0,46,93,128.7,77.22,31
6,1,1,16,0,18,4,59.4,35.64,39
6,1,1,16,0,2,79,19.8,11.88,36
6,1,1,16,0,19,4,39.6,23.76,35
6,1,1,16,0,5,4,29.7,17.82,27
6,1,1,16,0,5,124,0.0,29.7,46
6,1,1,16,0,8,121,29.7,17.82,34
6,1,1,16,0,32,79,49.5,29.7,47
6,1,1,16,0,21,129,19.8,11.88,23
6,1,1,16,1,8,79,49.5,29.7,38
6,1,1,16,0,5,79,29.7,17.82,50
6,1,1,16,0,51,4,49.5,29.7,31
6,1,1,16,0,1,124,9.9,5.94,46
6,1,1,16,0,5,68,29.7,17.82,58
6,1,1,16,0,26,79,29.7,17.82,28
6,1,1,16,0,10,4,0.0,29.7,41
6,1,1,16,0,60,129,19.8,11.88,40
6,1,1,16,0,8,138,0.0,35.64,39
6,1,1,16,0,21,79,29.7,17.82,50
6,1,1,16,0,51,79,39.6,23.76,43
6,1,1,16,0,39,79,79.2,47.52,46
6,1,1,16,0,236,4,89.1,53.46,31
6,1,1,16,0,26,79,29.7,17.82,31
6,1,1,16,0,42,129,19.8,11.88,32
6,1,1,16,0,7,79,39.6,23.76,36
6,1,1,16,0,235,55,19.8,11.88,51
6,1,1,16,0,54,125,59.4,35.64,42
6,1,1,16,0,248,55,89.1,53.46,51
6,1,1,16,0,38,4,89.1,53.46,41
7,1,1,1,0,16,57,33.0,0.0,36
7,1,1,1,0,21,79,25.0,0.0,36
7,1,1,1,0,7,79,20.0,0.0,36
7,1,1,1,0,10,56,27.0,0.0,36
7,1,1,1,0,17,57,26.0,0.0,36
7,1,1,1,0,25,66,67.0,0.0,36
7,1,1,1,0,36,26,21.0,0.0,36
7,1,1,1,0,36,26,21.0,0.0,36
7,1,1,1,0,133,68,43.0,0.0,36
7,1,1,1,0,25,102,31.0,0.0,36
7,1,1,1,0,26,53,26.0,0.0,36
7,1,1,1,0,18,68,112.0,0.0,36
7,1,1,1,0,14,129,20.0,0.0,29
7,1,1,1,0,41,57,20.0,0.0,36
7,1,1,1,0,19,26,21.0,0.0,36
7,1,1,1,0,2,79,20.0,0.0,36
7,1,1,1,0,33,129,28.0,0.0,36
7,1,1,1,0,56,145,20.0,0.0,36
7,1,1,1,0,14,26,36.0,0.0,36
7,1,1,1,0,62,26,31.0,0.0,36
7,1,1,1,0,75,61,102.0,0.0,36
7,1,1,1,0,26,53,34.0,0.0,36
7,1,1,1,0,12,68,42.0,0.0,36
7,1,1,1,0,13,68,87.0,0.0,36
7,1,1,1,0,53,63,95.0,0.0,36
7,1,1,1,0,11,26,43.0,0.0,36
7,1,1,1,0,6,53,93.0,0.0,36
7,1,1,1,0,31,8,112.0,0.0,57
7,1,1,1,0,9,68,112.0,0.0,36
7,1,1,1,0,26,53,23.0,0.0,36
7,1,1,1,0,15,53,28.0,0.0,36
7,1,1,1,0,11,129,21.0,0.0,36
7,1,1,1,0,26,57,26.0,0.0,36
7,1,1,1,0,71,56,29.0,0.0,28
7,1,1,1,0,24,26,32.0,0.0,36
7,1,1,1,0,26,126,41.0,0.0,36
7,1,1,1,0,9,93,34.0,0.0,23
7,1,1,1,0,47,57,38.0,0.0,36
7,1,1,1,0,22,53,22.0,0.0,36
7,1,1,1,0,12,79,20.0,0.0,36
7,1,1,1,0,69,63,57.0,0.0,36
7,1,1,1,0,64,63,57.0,0.0,36
7,1,1,10,0,33,145,14.0,0.0,36
7,1,1,10,0,3,26,27.0,0.0,36
7,1,1,10,0,13,57,10.0,0.0,31
7,1,1,10,0,107,53,14.0,0.0,36
7,1,1,10,0,36,63,16.0,0.0,22
7,1,1,10,0,73,26,16.0,0.0,36
7,1,1,10,0,5,79,18.0,0.0,36
7,1,1,10,0,34,118,22.0,0.0,36
7,1,1,10,0,2,118,16.0,0.0,36
7,1,1,10,0,2,79,11.0,0.0,35
7,1,1,10,0,15,139,71.0,0.0,36
7,1,1,10,0,99,63,37.0,0.0,36
7,1,1,10,0,23,53,18.0,0.0,36
7,1,1,10,0,69,129,53.0,0.0,52
7,1,1,10,0,20,53,18.0,0.0,36
7,1,1,10,0,4,102,11.0,0.0,34
7,1,1,10,0,56,18,80.0,0.0,34
7,1,1,10,0,154,57,10.0,0.0,41
7,1,1,10,0,55,18,50.0,0.0,36
7,1,1,10,0,8,26,30.0,0.0,36
7,1,1,10,0,32,145,12.0,0.0,36
7,1,1,10,0,1,79,10.0,0.0,54
7,1,1,10,0,76,41,128.0,0.0,36
7,1,1,10,0,14,79,21.0,0.0,26
7,1,1,10,0,18,79,10.0,0.0,32
7,1,1,10,0,11,57,10.0,0.0,35
7,1,1,10,0,62,118,10.0,0.0,32
7,1,1,10,0,9,140,63.0,0.0,29
7,1,1,10,0,25,140,80.0,0.0,35
7,1,1,10,0,43,63,30.0,0.0,36
7,1,1,10,0,5,118,36.0,0.0,46
7,1,1,10,0,2,79,10.0,0.0,36
7,1,1,10,0,46,90,28.0,0.0,36
7,1,1,10,0,70,118,74.0,0.0,36
7,1,1,10,0,12,26,38.0,0.0,36
7,1,1,10,0,48,26,26.0,0.0,36
7,1,1,10,0,2,118,10.0,0.0,36
7,1,1,10,0,4,129,12.0,0.0,36
7,1,1,10,0,3,118,10.0,0.0,36
7,1,1,10,0,69,140,80.0,0.0,52
7,1,1,10,0,5,102,10.0,0.0,36
7,1,1,10,0,75,118,80.0,0.0,36
7,1,1,10,0,73,102,30.0,0.0,36
7,1,1,10,0,17,88,12.0,0.0,36
7,1,1,10,0,91,68,36.0,0.0,36
7,1,1,10,0,2,56,14.0,0.0,36
7,1,1,10,0,12,88,13.0,0.0,36
7,1,1,10,0,20,26,25.0,0.0,36
7,1,1,10,0,71,63,66.0,0.0,36
7,1,1,10,0,5,118,10.0,0.0,36
7,1,1,10,0,2,79,10.0,0.0,65
7,1,1,10,0,24,129,10.0,0.0,23
7,1,1,10,0,26,125,14.0,0.0,36
7,1,1,0,0,7,118,42.0,0.0,36
7,1,1,0,0,1,44,30.0,0.0,36
7,1,1,0,0,60,63,50.0,0.0,36
7,1,1,0,0,12,63,27.0,0.0,36
7,1,1,0,0,31,41,20.0,0.0,36
7,1,1,0,0,7,118,28.0,0.0,36
7,1,1,0,0,1,57,20.0,0.0,36
7,1,1,0,0,11,57,20.0,0.0,26
7,1,1,0,0,25,68,26.0,0.0,28
7,1,1,0,0,8,118,20.0,0.0,36
7,1,1,0,0,17,118,20.0,0.0,36
8,0,1,25,0,2,56,31.0,12.4,118
8,0,1,25,0,1,56,31.0,12.4,118
8,0,1,25,0,6,56,39.0,15.6,118
10,1,1,25,0,12,139,95.0,36.1,48
10,1,1,15,0,18,91,111.0,42.18,48
10,1,1,15,0,60,104,72.0,27.36,48
12,0,1,25,0,11,19,15.0,6.0,41
12,0,1,25,0,13,19,15.0,6.0,69
12,0,1,25,0,4,19,15.0,6.0,30
12,0,1,25,0,32,19,15.0,6.0,19
11,1,1,20,0,17,5,56.5,36.73,28
13,0,1,22,0,68,118,0.19,0.05,48
13,0,1,22,0,142,118,10.55,2.96,48
13,0,1,22,0,38,118,6.56,1.84,48
9,0,1,8,0,12,57,30.0,10.5,54
9,0,1,8,0,42,53,35.0,12.25,36
9,0,1,8,0,12,26,35.0,12.25,58
9,0,1,8,0,25,53,26.0,9.1,57
9,0,1,8,0,19,57,22.0,7.7,40
9,0,1,8,0,10,26,26.0,9.1,41
9,0,1,8,0,3,88,18.0,6.3,51
9,0,1,8,0,19,57,18.0,6.3,40
9,0,1,8,0,37,102,22.0,7.7,30
9,0,1,8,0,28,63,26.0,9.1,40
9,0,1,8,0,98,126,26.0,9.1,48
9,0,1,8,0,4,79,22.0,7.7,54
9,0,1,8,0,116,129,18.0,6.3,39
9,0,1,8,0,17,145,22.0,7.7,56
9,0,1,8,0,2,21,18.0,6.3,118
9,0,1,8,0,0,57,18.0,6.3,118
9,0,1,8,0,12,26,0.0,9.1,118
14,1,0,23,0,14,129,30.0,10.5,68
14,1,0,23,0,14,129,30.0,10.5,64
14,1,0,23,0,59,79,30.0,10.5,30
14,1,0,23,0,59,79,30.0,10.5,40
14,1,0,23,0,66,79,30.0,10.5,59
14,1,0,23,0,59,79,30.0,10.5,57
14,1,0,23,0,59,79,30.0,10.5,57
14,1,0,23,0,59,79,30.0,10.5,24
14,1,0,23,0,28,129,30.0,10.5,59
14,1,0,23,0,28,129,30.0,10.5,50
14,1,0,23,0,28,129,30.0,10.5,54
14,1,0,23,0,28,129,30.0,10.5,24
14,1,0,23,0,31,79,30.0,10.5,29
14,1,0,23,0,31,79,30.0,10.5,64
14,1,0,23,0,31,79,30.0,10.5,69
14,1,0,23,0,52,129,30.0,10.5,31
14,1,0,23,0,52,129,30.0,10.5,64
14,1,0,23,0,52,129,30.0,10.5,37
14,1,0,23,0,14,129,30.0,10.5,60
14,1,0,23,0,14,129,30.0,10.5,54
14,1,0,23,0,14,129,30.0,10.5,55
14,1,0,23,0,14,129,30.0,10.5,52
14,1,0,23,0,14,129,30.0,10.5,36
14,1,0,23,0,14,129,30.0,10.5,35
14,1,0,23,0,14,129,30.0,10.5,61
14,1,0,23,0,14,129,30.0,10.5,60
14,1,0,23,0,14,129,30.0,10.5,59
14,1,0,23,0,14,129,30.0,10.5,53
14,1,0,23,0,14,129,30.0,10.5,29
14,1,0,23,0,21,129,30.0,10.5,30
14,1,0,23,0,21,129,30.0,10.5,30
14,1,0,23,0,38,79,30.0,10.5,65
14,1,0,23,0,38,79,30.0,10.5,65
14,1,0,23,0,21,129,30.0,10.5,64
14,1,0,23,0,21,129,30.0,10.5,61
14,1,0,23,0,21,129,30.0,10.5,62
14,1,0,23,0,21,129,30.0,10.5,72
14,1,0,23,0,21,129,30.0,10.5,32
14,1,0,23,0,21,129,30.0,10.5,31
14,1,0,23,0,21,129,30.0,10.5,31
14,1,0,23,0,21,129,30.0,10.5,25
14,1,0,23,0,38,79,30.0,10.5,56
14,1,0,23,0,38,79,30.0,10.5,48
14,1,0,23,0,24,79,30.0,10.5,68
14,1,0,23,0,24,79,30.0,10.5,65
14,1,0,23,0,14,129,30.0,10.5,55
14,1,0,23,0,14,129,30.0,10.5,49
14,1,0,23,0,14,129,30.0,10.5,25
14,1,0,23,0,38,79,30.0,10.5,43
14,1,0,23,0,38,79,30.0,10.5,13
14,1,0,23,0,31,79,30.0,10.5,43
14,1,0,23,0,31,79,30.0,10.5,45
14,1,0,23,0,17,79,30.0,10.5,73
14,1,0,23,0,17,79,30.0,10.5,72
1,0,1,2,0,92,102,18.26,6.39,48
1,0,1,2,0,11,79,8.62,3.02,48
1,0,1,2,0,14,102,53.21,18.62,39
2,0,1,9,0,55,118,33.5,8.38,25
2,0,1,9,1,51,118,21.0,5.25,58
2,0,1,9,1,71,118,33.5,8.38,28
2,0,1,9,0,32,118,27.0,6.75,31
2,0,1,9,0,17,118,33.5,8.38,34
2,0,1,9,0,18,118,39.0,9.75,36
2,0,1,9,0,13,118,20.0,5.0,26
2,0,1,9,0,6,118,16.0,4.0,55
2,0,1,9,0,24,118,26.5,6.63,59
2,0,1,9,0,19,118,69.5,17.38,36
2,0,1,9,0,19,118,60.0,15.0,28
2,0,1,9,0,6,118,16.0,4.0,32
2,0,1,17,0,74,118,56.5,14.13,27
2,0,1,17,0,39,118,35.4,8.85,34
2,0,1,17,0,9,118,39.0,9.75,51
2,0,1,4,0,365,118,216.0,54.0,38
2,0,1,4,0,372,118,0.0,48.3,46
2,0,1,4,0,378,118,216.0,54.0,21
2,0,1,4,0,388,118,193.2,48.3,65
2,0,1,4,0,365,118,216.0,54.0,39
2,0,1,4,0,364,118,216.0,54.0,29
2,0,1,3,0,365,118,287.4,71.85,26
2,0,1,3,0,365,118,399.6,99.9,27
2,0,1,3,1,365,118,399.6,99.9,32
6,1,1,16,0,2,4,19.8,11.88,42
6,1,1,16,0,8,129,0.0,41.58,25
6,1,1,16,0,31,4,39.6,23.76,47
6,1,1,16,0,45,4,39.6,23.76,31
6,1,1,16,0,10,129,29.7,17.82,70
6,1,1,16,0,72,93,89.1,53.46,31
6,1,1,16,0,2,41,29.7,17.82,31
6,1,1,16,0,7,79,19.8,11.88,43
6,1,1,16,0,22,4,89.1,53.46,53
6,1,1,16,0,40,129,49.5,29.7,31
6,1,1,16,0,4,79,9.9,5.94,27
6,1,1,16,0,1,103,9.9,5.94,31
6,1,1,16,0,10,129,29.7,17.82,31
6,1,1,16,0,76,23,188.1,112.86,38
6,1,1,16,0,48,79,39.6,23.76,52
6,1,1,16,0,69,139,178.2,106.92,46
6,1,1,16,0,50,63,39.6,23.76,57
6,1,1,16,0,39,4,69.3,41.58,31
7,1,1,1,0,36,118,20.0,0.0,36
7,1,1,1,0,10,57,66.0,0.0,36
7,1,1,1,0,74,129,20.0,0.0,26
7,1,1,1,0,26,118,22.0,0.0,36
7,1,1,1,0,41,129,91.0,0.0,36
7,1,1,1,0,16,79,20.0,0.0,32
7,1,1,1,0,16,79,20.0,0.0,36
7,1,1,1,0,67,129,37.0,0.0,36
7,1,1,1,0,10,41,81.0,0.0,36
7,1,1,1,0,51,139,112.0,0.0,36
7,1,1,1,0,71,23,101.0,0.0,34
7,1,1,1,0,199,63,48.0,0.0,36
7,1,1,1,0,69,140,71.0,0.0,34
7,1,1,1,0,116,26,57.0,0.0,36
7,1,1,1,0,140,57,20.0,0.0,26
7,1,1,1,0,24,138,105.0,0.0,36
7,1,1,1,0,109,26,39.0,0.0,36
7,1,1,1,0,26,53,20.0,0.0,36
7,1,1,1,0,74,102,27.0,0.0,36
7,1,1,1,0,6,53,27.0,0.0,36
7,1,1,1,0,118,63,96.0,0.0,36
7,1,1,1,0,41,57,20.0,0.0,50
7,1,1,1,0,32,145,20.0,0.0,36
7,1,1,1,0,46,145,20.0,0.0,36
7,1,1,1,0,19,129,46.0,0.0,36
7,1,1,1,0,17,4,112.0,0.0,36
7,1,1,1,0,10,129,33.0,0.0,46
7,1,1,1,0,71,139,77.0,0.0,36
7,1,1,1,0,24,63,34.0,0.0,36
7,1,1,1,0,10,26,35.0,0.0,36
7,1,1,1,0,31,98,59.0,0.0,36
7,1,1,1,0,18,79,29.0,0.0,36
7,1,1,1,0,81,145,20.0,0.0,72
7,1,1,10,0,4,118,15.0,0.0,43
7,1,1,10,0,1,79,21.0,0.0,36
7,1,1,10,0,81,140,19.0,0.0,57
7,1,1,10,0,90,140,80.0,0.0,46
7,1,1,10,0,11,129,10.0,0.0,38
7,1,1,10,1,47,129,20.0,0.0,36
7,1,1,10,0,1,53,35.0,0.0,36
7,1,1,10,0,7,26,44.0,0.0,36
7,1,1,10,0,16,79,10.0,0.0,31
7,1,1,10,0,3,26,16.0,0.0,36
7,1,1,10,0,1,118,10.0,0.0,36
7,1,1,10,0,54,102,10.0,0.0,30
7,1,1,10,0,25,60,80.0,0.0,36
7,1,1,10,0,75,26,71.0,0.0,36
7,1,1,10,0,41,139,59.0,0.0,36
7,1,1,10,0,9,57,38.0,0.0,42
7,1,1,10,0,33,53,21.0,0.0,36
7,1,1,10,0,15,56,11.0,0.0,28
7,1,1,10,0,8,118,16.0,0.0,36
7,1,1,10,0,46,91,13.0,0.0,36
7,1,1,10,0,54,140,80.0,0.0,30
7,1,1,10,0,19,63,0.0,0.0,36
7,1,1,10,0,21,129,10.0,0.0,28
7,1,1,10,0,10,88,10.0,0.0,36
7,1,1,10,0,164,129,12.0,0.0,36
7,1,1,10,0,6,129,28.0,0.0,29
7,1,1,10,0,14,79,10.0,0.0,36
7,1,1,10,0,43,122,16.0,0.0,36
7,1,1,10,0,6,129,17.0,0.0,36
7,1,1,10,0,6,53,23.0,0.0,36
7,1,1,10,0,15,63,34.0,0.0,36
7,1,1,10,0,7,102,12.0,0.0,36
7,1,1,10,0,132,123,20.0,0.0,36
7,1,1,10,0,21,102,12.0,0.0,36
7,1,1,10,0,28,140,74.0,0.0,47
7,1,1,10,0,6,129,33.0,0.0,36
7,1,1,10,0,6,129,17.0,0.0,36
7,1,1,10,0,3,118,18.0,0.0,36
7,1,1,10,0,12,79,10.0,0.0,36
7,1,1,10,0,8,118,27.0,0.0,36
7,1,1,10,0,58,140,10.0,0.0,81
7,1,1,0,0,9,118,20.0,0.0,59
7,1,1,0,0,6,118,20.0,0.0,36
7,1,1,0,0,2,118,20.0,0.0,41
7,1,1,0,0,2,79,20.0,0.0,36
7,1,1,0,0,33,53,20.0,0.0,36
7,1,1,0,0,36,126,20.0,0.0,36
7,1,1,0,0,42,118,20.0,0.0,36
7,1,1,0,0,6,79,20.0,0.0,69
7,1,1,0,0,4,118,20.0,0.0,36
7,1,1,0,0,21,57,20.0,0.0,31
7,1,1,0,0,10,79,20.0,0.0,36
7,1,1,0,0,6,118,20.0,0.0,36
7,1,1,0,0,2,26,24.0,0.0,36
7,1,1,0,0,30,145,20.0,0.0,36
8,0,1,25,0,0,56,31.0,12.4,118
8,0,1,25,0,53,56,72.0,28.8,118
8,0,1,25,0,66,56,240.0,96.0,118
12,0,1,25,0,7,19,15.0,6.0,35
12,0,1,25,0,5,79,15.0,6.0,38
11,1,1,6,0,371,140,323.4,210.21,32
11,1,1,19,0,18,4,42.0,27.3,40
11,1,1,19,1,5,26,42.0,27.3,46
11,1,1,18,0,7,140,48.5,31.53,40
13,0,1,22,0,136,118,12.87,3.61,48
13,0,1,22,0,33,118,0.83,0.23,48
13,0,1,22,0,33,118,0.83,0.23,48
13,0,1,22,0,32,118,0.83,0.23,48
13,0,1,22,0,38,118,0.83,0.23,48
13,0,1,22,0,38,118,0.83,0.23,48
13,0,1,22,0,31,118,0.83,0.23,48
13,0,1,22,0,35,118,0.83,0.23,48
13,0,1,22,0,35,118,0.83,0.23,48
13,0,1,22,0,34,118,0.83,0.23,48
13,0,1,22,0,36,118,0.83,0.23,48
13,0,1,22,0,144,118,13.12,3.68,48
13,0,1,22,0,141,118,15.69,4.4,48
13,0,1,22,0,142,118,15.69,4.4,48
13,0,1,22,0,31,118,0.92,0.26,48
13,0,1,22,0,32,118,9.77,2.74,48
13,0,1,22,0,38,118,0.92,0.26,48
13,0,1,22,0,32,118,0.92,0.26,48
9,0,1,8,0,34,129,22.0,7.7,36
9,0,1,8,0,9,26,22.0,7.7,27
9,0,1,8,0,70,57,47.0,16.45,30
9,0,1,8,0,5,26,26.0,9.1,41
9,0,1,8,0,11,26,26.0,9.1,43
9,0,1,8,0,1,57,18.0,6.3,25
9,0,1,8,0,18,129,18.0,6.3,58
9,0,1,8,0,18,129,18.0,6.3,42
9,0,1,8,0,13,26,26.0,9.1,49
9,0,1,8,0,54,4,44.0,15.4,68
9,0,1,8,0,8,79,22.0,7.7,34
9,0,1,8,0,38,26,26.0,9.1,37
9,0,1,25,0,66,63,58.0,20.3,36
9,0,1,25,0,57,4,45.0,15.75,28
9,0,1,25,0,5,26,45.0,15.75,32
9,0,1,25,0,7,26,45.0,15.75,51
9,0,1,25,0,31,63,58.0,20.3,30
4,1,0,12,0,72,79,29.0,9.57,118
4,1,0,12,0,4,79,29.0,9.57,69
9,0,0,8,0,20,23,35.0,12.25,41
5,1,0,12,0,88,79,29.0,9.57,70
0,1,1,25,0,34,41,75.0,28.5,22
1,0,1,2,0,36,129,46.49,16.27,48
1,0,1,2,0,36,129,39.76,13.92,48
2,0,1,9,0,5,118,21.0,5.25,33
2,0,1,9,0,9,118,27.0,6.75,33
2,0,1,9,0,10,118,0.0,4.8,51
2,0,1,9,0,56,118,86.0,21.5,38
2,0,1,9,0,8,118,16.0,4.0,47
2,0,1,9,0,18,118,33.5,8.38,63
2,0,1,9,0,10,118,27.0,6.75,53
2,0,1,17,1,6,118,29.0,7.25,34
2,0,1,17,0,10,118,39.0,9.75,30
2,0,1,17,0,49,118,74.4,18.6,30
2,0,1,17,0,5,118,29.0,7.25,64
2,0,1,17,0,7,118,34.8,8.7,43
2,0,1,17,0,4,118,29.0,7.25,38
2,0,1,4,0,366,118,161.0,40.25,39
2,0,1,4,0,371,118,216.0,54.0,46
2,0,1,4,0,370,118,259.2,64.8,34
2,0,1,4,0,365,118,216.0,54.0,29
2,0,1,4,0,381,118,216.0,54.0,50
2,0,1,4,0,365,118,259.2,64.8,39
6,1,1,16,0,60,4,89.1,53.46,57
6,1,1,16,0,11,4,49.5,29.7,31
6,1,1,16,0,46,4,69.3,41.58,43
6,1,1,16,0,143,4,99.0,59.4,70
6,1,1,16,0,58,79,39.6,23.76,41
6,1,1,16,0,59,4,138.6,83.16,54
6,1,1,16,0,32,79,29.7,17.82,31
6,1,1,16,0,80,129,29.7,17.82,38
6,1,1,16,0,58,79,39.6,23.76,45
6,1,1,16,0,30,4,128.7,77.22,38
6,1,1,16,0,55,125,59.4,35.64,49
6,1,1,16,0,43,4,188.1,112.86,49
6,1,1,16,0,9,121,29.7,17.82,34
6,1,1,16,0,6,129,29.7,17.82,31
6,1,1,16,0,53,93,79.2,47.52,40
7,1,1,1,0,62,71,34.0,0.0,36
7,1,1,1,0,31,126,31.0,0.0,36
7,1,1,1,0,24,4,63.0,0.0,36
7,1,1,1,0,41,26,33.0,0.0,36
7,1,1,1,0,35,129,37.0,0.0,32
7,1,1,1,0,4,79,20.0,0.0,36
7,1,1,1,0,113,129,28.0,0.0,36
7,1,1,1,0,31,53,46.0,0.0,36
7,1,1,1,0,43,126,49.0,0.0,36
7,1,1,1,0,130,79,20.0,0.0,36
7,1,1,1,0,15,4,54.0,0.0,36
7,1,1,1,0,66,129,29.0,0.0,36
7,1,1,1,0,39,126,33.0,0.0,36
7,1,1,1,0,4,79,20.0,0.0,41
7,1,1,1,0,12,125,51.0,0.0,36
7,1,1,1,0,81,102,32.0,0.0,36
7,1,1,1,0,4,79,20.0,0.0,36
7,1,1,1,0,30,129,20.0,0.0,36
7,1,1,1,0,39,4,75.0,0.0,36
7,1,1,1,0,23,53,25.0,0.0,36
7,1,1,1,0,117,56,30.0,0.0,36
7,1,1,1,0,11,56,25.0,0.0,36
7,1,1,1,0,114,129,20.0,0.0,25
7,1,1,1,0,17,11,112.0,0.0,36
